Cycle,Battery ID,Min Voltage (V),Max Voltage (V),Internal Resistance (Ohms),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),SOH (%),Charge-Discharge Efficiency (%),Energy Efficiency (%)
13,B0006,3.084831793593397,4.206292828423885,1.7930764901774112,1.952212846090032,1.911889930948487,7.915413439165944,6.840713677434524,95.59449654742434,97.93450211014104,86.42269579484324
14,B0006,3.07803209783664,4.206565620992792,1.790659835984796,1.940903274310264,1.9010667141979305,7.870416158079687,6.793793461606307,95.05333570989652,97.94752470977774,86.32063826297
15,B0006,3.070798895292604,4.206615433787968,1.7891471034219428,1.9293875699528524,1.8891989948061456,7.8271062179162865,6.7456949265554975,94.45994974030728,97.91702943604592,86.1837662444719
16,B0006,3.073146565986219,4.206175319196726,1.791724234378436,1.9276823946930728,1.878278372248849,7.824369677562531,6.715428290172565,93.91391861244244,97.43712851348155,85.82708341900039
17,B0006,3.097164157179916,4.205939141240403,1.790026873015497,1.90881055843008,1.8675697161520208,7.747734336863827,6.671003147341871,93.37848580760104,97.83944812669218,86.10263152159393
18,B0006,3.0902358811238777,4.206072421466277,1.7993282479869406,1.9043830077600965,1.8675892574453767,7.731830002358309,6.649157909557736,93.37946287226885,98.06794378206536,85.99720774421652
19,B0006,3.298044789887601,4.205991716092305,1.7925985871790648,1.8871905498360284,1.979626548250818,7.691012322506275,7.081678004979797,98.98132741254088,104.89807446433116,92.07731970805226
20,B0006,2.9623560721618856,4.206737200702984,1.7952382896615746,2.018516671827123,1.9575499080884025,8.173161714474272,7.012938248506369,97.87749540442012,96.97962545518465,85.80447192286428
21,B0006,3.038201994743769,4.206267337538965,1.79348939579566,1.998564388526012,1.9458150170787551,8.100318470760731,6.963524813088768,97.29075085393777,97.36063687764594,85.96606217674794
22,B0006,3.074718038034267,4.207142843027727,1.793693255828959,1.98074084466376,1.9242461121680092,8.035590994953287,6.886787836432937,96.21230560840046,97.14779787330828,85.70356356810781
23,B0006,3.1166539987988418,4.206429877497038,1.795794386801579,1.9669901314937577,1.945981133142164,7.987956997181166,6.931312025188278,97.2990566571082,98.93192151728594,86.77202478223452
24,B0006,3.145175850676279,4.206921564718665,1.7940290125360758,1.941232572780464,1.901407930553079,7.887746811060942,6.764569545110992,95.07039652765395,97.94848681266754,85.76048023784276
25,B0006,3.165288926552873,4.204812324834961,1.7967656261967746,1.917779345639948,1.878674213680085,7.796223251750066,6.718419901668038,93.93371068400424,97.96091599126,86.17531444035949
26,B0006,3.1585999408445216,4.206162698014965,1.7985793422752747,1.922152695282536,1.8683061328264217,7.817581596084273,6.688005446379005,93.41530664132108,97.19863241935631,85.5508236681398
27,B0006,3.180078785782813,4.205381133772882,1.805890409589556,1.903971971042136,1.8560244070083,7.747840515988607,6.640085200741396,92.801220350415,97.48170851445931,85.70239910125636
28,B0006,3.187272499172172,4.205003143801726,1.823515797144176,1.8836120259735745,1.8451997961855775,7.666755366079994,6.563769597032893,92.25998980927888,97.96071434784224,85.61339554504323
29,B0006,3.2020554560840377,4.203251704766414,1.7978803876581866,1.878867264237968,1.857228890885317,7.652322367179287,6.645030700311289,92.86144454426584,98.84832879019656,86.83678472318078
30,B0006,3.77264930301967,8.083343544866112,1.7781463312436094,0.0410345980094655,1.9247760889090637,0.1742877571874649,6.858742333318888,96.23880444545318,4690.617630676124,3935.29783388146
31,B0006,3.109376341232461,4.202120861189459,1.7872003224581858,1.9160111751220767,1.8822317526092551,7.784615542893138,6.717291283849605,94.11158763046276,98.2369924063376,86.28931315666664
32,B0006,3.1626443017597925,4.201864317666194,1.79313602439822,1.8843402543494383,1.855276687885587,7.664687916203024,6.631043625317636,92.76383439427936,98.45762640814117,86.51420250653284
33,B0006,3.1806077746197734,4.2028686021710415,1.800070404672369,1.868297115274482,1.839250891718188,7.606257730940886,6.566620456818436,91.9625445859094,98.44531026040649,86.33181636886438
34,B0006,3.192399897100915,4.2020080862057165,1.8062017592338029,1.8410666872438493,1.8185396073994429,7.500783863680265,6.482912800959912,90.92698036997214,98.77641152270644,86.42980412155305
35,B0006,3.1982284720629224,4.201677900975037,1.8111636618218927,1.8353037748501968,1.8134770059567056,7.480697512344301,6.467987223304602,90.67385029783529,98.81072718355452,86.46235478217677
36,B0006,3.2055381729712327,4.20163878277163,1.819433615226257,1.822438064777244,1.7971018450305436,7.429986377843525,6.403849764167238,89.85509225152718,98.60976237072852,86.18925309558762
37,B0006,3.2128516923673693,4.201778926311602,1.822174095502674,1.8031695916135493,1.7810046294120476,7.356078382409615,6.338750790738973,89.05023147060238,98.77077772913928,86.17024535650206
38,B0006,3.215181387752541,4.201893244216743,1.825675441718645,1.796075723293156,1.7710130422682329,7.331759877841538,6.29760583116398,88.55065211341164,98.6045866162608,85.89487293762802
39,B0006,3.221237182213611,4.202091955147693,1.8303717495266687,1.7818878602839452,1.7604712448170945,7.277848431824936,6.258739634429371,88.02356224085473,98.79809409199083,85.99711429906735
40,B0006,3.226823142796513,4.201996589667506,1.8410848407730989,1.7693104783515123,1.7502913788006589,7.227295346943565,6.225215277391308,87.51456894003294,98.92505584612974,86.13478457088323
41,B0006,3.232468571687962,4.202078104566653,1.844459397909261,1.7577405890543454,1.7394925037732578,7.180694173270186,6.181350631805279,86.97462518866288,98.96184423374412,86.08291180001902
42,B0006,3.2329595469160965,4.202221842381282,1.838907109489089,1.747679795810119,1.7546766553637203,7.142294205374825,6.229024305427443,87.73383276818602,100.40035134412926,87.21321365815322
43,B0006,3.3056995710837054,4.20183690205406,1.821117867718942,1.774255961766656,1.7659390941842177,7.26451571389666,6.277252504305008,88.29695470921088,99.53124758988228,86.4097863027116
44,B0006,3.224144518665935,4.20176801838368,1.83830286430356,1.776231636586398,1.7337887419624838,7.260117242064445,6.150198549282981,86.68943709812419,97.6105090265433,84.71211062060131
45,B0006,3.23786714300843,4.202026496242231,1.8471682249058248,1.7420496872612945,1.713325912040734,7.12572575132967,6.071234224049486,85.6662956020367,98.35115063418672,85.2016262752827
46,B0006,3.2415481964497013,4.201731974579074,1.8511939039346783,1.7276350728581653,1.7024077813673466,7.071336037817299,6.027293235308151,85.12038906836733,98.53977892165136,85.23556514743979
47,B0006,3.330498374198485,4.201936430526343,1.7855709216035394,1.7121116007669706,1.82371946178183,7.012192487077545,6.504119410839673,91.1859730890915,106.51872582166156,92.75443340760856
48,B0006,3.108769944962185,4.2019802690229335,1.7975338235739355,1.852791985352901,1.8081284050314708,7.534167570278146,6.446804092766897,90.40642025157354,97.58939046182654,85.56756977637669
49,B0006,3.1705581489494783,4.201868241940657,1.8084743875571143,1.8159295572655427,1.7757610945034283,7.399020326676851,6.317953284540139,88.78805472517142,97.78799444056624,85.38905159864244
50,B0006,3.198666493757404,4.201968483553752,1.823811928068565,1.7755867662039302,1.7447409841836798,7.245236501142973,6.1942812892745245,87.237049209184,98.26278373958618,85.49453545508618
51,B0006,3.213288865470046,4.2020894684143295,1.833860409813049,1.7633415248620878,1.729207034132373,7.203655951292058,6.135757389855395,86.46035170661865,98.0642155675212,85.17560293471368
52,B0006,3.230487674099927,4.202032914685855,1.8474354234457544,1.7327330640688374,1.7081086552553244,7.0844320793397735,6.054235157069178,85.40543276276622,98.57886887922082,85.45829911652419
53,B0006,3.2367317080665323,4.202965003786352,1.8566049184722768,1.7198500621046091,1.6975954237461768,7.035231068608601,6.013344143532257,84.87977118730883,98.7060128758434,85.4747212264849
54,B0006,3.241348430901042,4.201745105046002,1.8662011940850904,1.7081213132053568,1.6820634524029463,6.990682218773793,5.951295826092729,84.10317262014732,98.47447247446894,85.1318317704423
55,B0006,3.249643836500577,4.201953884828614,1.870112505727996,1.6945499903393408,1.6714768322295086,6.939783843184877,5.906953289300361,83.57384161147543,98.63839023685506,85.11725181615284
56,B0006,3.252714889471868,4.201864866348314,1.872915150536216,1.6805221885262276,1.6607591387047655,6.886149822230826,5.860045546935781,83.03795693523827,98.8239935208,85.0990132108013
57,B0006,3.252539866604192,4.20167085224603,1.8816458686287203,1.6682968825444802,1.651121015038069,6.839154700316324,5.820727565447038,82.55605075190346,98.9704549780004,85.10887412998304
58,B0006,3.255601614126972,4.201838951244605,1.889005374422198,1.659978714182892,1.640134925619093,6.806038187782722,5.7824622216409205,82.00674628095464,98.80457572170936,84.96076663250015
59,B0006,3.258534264087611,4.202695530287936,1.8986248403134904,1.6493832717149446,1.629199941616544,6.765688163961586,5.736645120847621,81.4599970808272,98.7763104886219,84.79026791989452
60,B0006,3.2615100283702536,4.202048923784108,1.910662807684723,1.6295336619881988,1.6088496302961666,6.686520983208514,5.660108913595565,80.44248151480832,98.73067785130652,84.64953490476556
61,B0006,3.265132034578369,4.20263466163033,1.912137873573624,1.6215303317993974,1.6035244898969248,6.658080270581966,5.629170806755964,80.17622449484624,98.88957723766464,84.54645450322774
62,B0006,3.264211000192049,4.201922758254661,1.91213969329682,1.6163768291068432,1.5989712144027983,6.640358769532398,5.613265378160054,79.94856072013991,98.9231709839801,84.5325617633056
63,B0006,3.267944828089001,4.201932431207927,1.918290998180943,1.6099789406305682,1.5876273123575604,6.614335699495385,5.565884051451248,79.38136561787802,98.61168194757543,84.1487989772862
64,B0006,3.2544469533294,4.202081808054388,1.925531176852928,1.598957066650028,1.5829719744686166,6.568867134153859,5.554078926631059,79.14859872343084,99.00028008788868,84.55154919717347
65,B0006,3.26988397989094,4.201818733858601,1.9339874527533296,1.5858452235340983,1.567137636713563,6.5201689359895765,5.484852293943405,78.35688183567815,98.82033968114207,84.12132182141013
66,B0006,3.2702997833218324,4.201981089851835,1.933478360333884,1.5812182276631026,1.5613446139713882,6.504348610046656,5.459349243870988,78.06723069856942,98.74314542142068,83.93383521046894
67,B0006,3.273667148356388,4.202659374028286,1.9401761585924449,1.5697826083759805,1.551171189279042,6.460119931376834,5.4210010856609046,77.55855946395211,98.81439512722127,83.91486757592651
68,B0006,3.276020013972198,4.20164780091011,1.9438909787150265,1.5602072012943589,1.5406741606295171,6.422904777030938,5.396674282144139,77.03370803147585,98.7480482945703,84.02233054183334
69,B0006,3.2746012476426976,4.201931662195583,1.95537601336988,1.5443411201103787,1.5253138744624433,6.3583843907886175,5.336382318493199,76.26569372312217,98.76793764019082,83.92670198146574
70,B0006,3.273166250805281,4.201986370700827,1.951511116793769,1.5525158123464775,1.5301570318067428,6.395003943527786,5.335865243491627,76.50785159033714,98.55983556741096,83.43802897716608
71,B0006,3.27892491810025,4.201881586225614,1.955931071519842,1.5402407603547958,1.524656683447409,6.346784902368848,5.311039208920566,76.23283417237045,98.98820513594268,83.68078153930026
72,B0006,3.2778793040923904,4.201620779776264,1.9648451454569589,1.5336137843699418,1.5145492986655429,6.321479645485403,5.27572089988008,75.72746493327715,98.75689134391608,83.4570574572336
73,B0006,3.282528323487574,4.201757286849718,1.963779824178045,1.524989936885103,1.509391504602082,6.287987635920425,5.252067186141771,75.4695752301041,98.97714523186416,83.5254057456966
74,B0006,3.2821691530410773,4.201864330503248,1.9622746278235608,1.5186375034565274,1.5039974333050703,6.263465581814228,5.227603531545398,75.19987166525351,99.0359733565031,83.46183855026804
75,B0006,3.2821563112618954,4.20177036634956,1.9761685460636216,1.5107886510765078,1.4935201918040188,6.232711048539094,5.188705680877489,74.67600959020095,98.85699040298029,83.24957856170289
76,B0006,3.2846723040099906,4.201750349741588,1.9730965950114063,1.5059341956267869,1.4876323024497422,6.215167987135947,5.176852663340739,74.3816151224871,98.7846817457102,83.29384940287541
77,B0006,3.315305037032042,4.201796095184764,1.925900503392904,1.4845588575835125,1.5302876214401704,6.141777282546489,5.347694207569808,76.51438107200852,103.08029308660034,87.07079338039037
78,B0006,3.276447092572885,4.201926818039459,1.950607454703095,1.5525726543555882,1.5040760088360112,6.403685010347671,5.223627155111768,75.20380044180057,96.876368691441,81.57220641975587
79,B0006,3.2826435724173706,4.202109746188843,1.9533369666336924,1.5196635964924103,1.4887593608730894,6.273769008880081,5.176267519921574,74.43796804365446,97.96637652631462,82.50650466402142
80,B0006,3.280494727674232,4.201719224913656,1.9757568687720888,1.500478214356352,1.4782779285546637,6.197112119170272,5.122691134141608,73.91389642773318,98.52045264041294,82.66255371263934
81,B0006,3.2862606278339714,4.201926859597692,1.9749840542419668,1.4947428220990286,1.478459982215684,6.174720690826826,5.124880814442826,73.9229991107842,98.9106594363518,82.99777546304817
82,B0006,3.288103063162418,4.201876108488853,1.9771565384558245,1.4891829132460317,1.473214844899973,6.1509756579815305,5.10775169767335,73.66074224499864,98.9277295485984,83.03969941818109
83,B0006,3.2864892242104498,4.201796006870495,1.9811838047247885,1.4817314935377284,1.4675164935067897,6.121322926814203,5.080220414114893,73.37582467533949,99.0406493961332,82.99219751765091
84,B0006,3.28561007295432,4.20180072733435,1.9805008244356943,1.4717209220211134,1.4516292657521337,6.081640720725337,5.035306011533541,72.58146328760668,98.63481887303826,82.79519035667396
85,B0006,3.283213453137156,4.201611600487684,1.980574571110414,1.4718713767281817,1.4519237720967175,6.085354634574896,5.01283455939849,72.59618860483587,98.644745393731,82.37538911729622
86,B0006,3.2849485831676315,4.201714765160048,1.98978713671676,1.4623852935976165,1.4471484694777743,6.048574860431291,5.00077374207361,72.35742347388872,98.9580841528871,82.67689261461885
87,B0006,3.29127899623165,4.201892675437652,1.9890868093351624,1.4577913685486326,1.4468538105659885,6.028759338682609,4.999696593563816,72.34269052829943,99.24971719420088,82.93077087161251
88,B0006,3.2913541777932447,4.201797518925969,1.9910657210990368,1.4574888538384558,1.4416741930284678,6.02731226169109,4.981262705788425,72.08370965142339,98.91493778711664,82.64484217034453
91,B0006,3.284412266286316,4.201674132878917,1.9218489590049552,1.554113395161024,1.51470559175661,6.406867027980504,5.266992055643804,75.73527958783049,97.46429034540746,82.20854331206561
92,B0006,3.29263531890526,4.201830959999943,1.932605132389242,1.5258378249723297,1.4989786083335404,6.296060134660649,5.202167829856767,74.94893041667702,98.23970698594547,82.6257646622233
93,B0006,3.2936425274094803,4.201992281469841,1.945892201967017,1.5085146109780023,1.4831110745410492,6.228978613405436,5.14159828204076,74.15555372705246,98.31599003071749,82.54320011591442
94,B0006,3.297524952446949,4.201883915537131,1.950329957826748,1.4910941099405994,1.4729664825468278,6.160458763802085,5.098312631397127,73.6483241273414,98.78427342225277,82.75865202367775
95,B0006,3.2971122960076675,4.201969977221339,1.958181394917478,1.4815340680171014,1.4627604396099307,6.123328402253248,5.061266947086572,73.13802198049653,98.73282506204548,82.65548758129874
96,B0006,3.3000869841605884,4.201695282300284,1.9630492682600875,1.472233758798497,1.4518364681062514,6.08642678061557,5.035816042514257,72.59182340531257,98.61453450782898,82.73846419302433
97,B0006,3.2982282177754296,4.201772117189957,1.9702876380825065,1.461821399032445,1.4468670644030392,6.044558310576016,4.9972295049197095,72.34335322015197,98.977006723304,82.67319542895598
98,B0006,3.298656614783053,4.201969015097004,1.9711259389744828,1.459330081145939,1.441380399427779,6.036077840613,4.975932506524653,72.06901997138895,98.77000536410068,82.43651983817553
99,B0006,3.300089635477575,4.2018966162936255,1.9769886567267616,1.4507464105097858,1.431210744960774,6.002029575607195,4.955042720020617,71.5605372480387,98.6534059014389,82.5561196858871
100,B0006,3.299869457743646,4.201708649732984,1.976826207959788,1.445449890270846,1.4260247179525716,5.981156887898508,4.933838616415427,71.30123589762857,98.65611582601215,82.4897040637391
101,B0006,3.2997744701611627,4.201967903302304,1.986315669538292,1.4372809467990677,1.420487649966195,5.948332317888059,4.896686996165651,71.02438249830975,98.8315926075363,82.32033340572015
102,B0006,3.300219089371757,4.201778290985763,1.983459921226568,1.433438900928156,1.4207006230355006,5.934162307422004,4.9122243951975815,71.03503115177503,99.11134838852166,82.7787333867451
103,B0006,3.308741665232468,4.201694216136269,1.9618033572792588,1.4253350573950787,1.452255804330839,5.906923274200061,5.0276616402312255,72.61279021654194,101.8887311299955,85.11472736053257
104,B0006,3.3025322242204087,4.201799253685489,1.9746628310039165,1.4687456092737916,1.431557632772571,6.07327782305933,4.94452805577554,71.57788163862855,97.4680450946432,81.41448818629546
105,B0006,3.305263677487701,4.202607352676675,1.978473259896565,1.436628383428431,1.415015751158943,5.943739699638539,4.894486735953604,70.75078755794715,98.4956003571424,82.34692270005122
106,B0006,3.3014087695778023,4.201771809542255,1.974854730848096,1.4330805102051052,1.4097311506517451,5.931433210869874,4.855992547052503,70.48655753258726,98.3706875233396,81.86878911750148
107,B0006,3.302169236500692,4.20296129787524,1.9940924438911105,1.4231218957959395,1.404917318129309,5.893139997531453,4.83690765175426,70.24586590646545,98.7207998330706,82.07691746302255
108,B0006,3.30216118095718,4.201757124664383,2.003964935131662,1.4070581489857727,1.395164296571563,5.827431608130427,4.8052696454978046,69.75821482857815,99.15470071917191,82.45947732434125
109,B0006,3.303253571552704,4.201859315713612,2.003851665603293,1.410336717411334,1.3945343832614077,5.841218900707475,4.801526654785815,69.72671916307038,98.8795346561684,82.20076556631467
110,B0006,3.303313630472931,4.202267158759825,2.002236017061489,1.4047114731440402,1.3893171179312644,5.819112189963736,4.775703115211149,69.46585589656323,98.90409130222878,82.06927378798157
111,B0006,3.301747522279584,4.201768683837636,2.0020227610801977,1.397894931999582,1.3838379472327809,5.793092481254408,4.75356967215729,69.19189736163904,98.99441764577443,82.05582230111362
112,B0006,3.3021979348725896,4.201625543524005,2.0078354472787545,1.3854592283331633,1.3736814238195123,5.74189483871678,4.7339209156334245,68.68407119097562,99.1498988730386,82.44527370500187
113,B0006,3.3024101704423128,4.201785610504049,2.010569682693773,1.3943329578320844,1.3786059891863676,5.778646248643732,4.737337553037889,68.93029945931838,98.87207940130962,81.98005811741389
114,B0006,3.3022283025983,4.201827022946024,2.0111588339387345,1.3884844219864652,1.3737600299108574,5.754709551946445,4.717380100318318,68.68800149554288,98.93953494598506,81.97425183209695
115,B0006,3.3021701395111345,4.202054742705047,2.011122014400949,1.382691553065113,1.3682580583942712,5.732180984002217,4.693367988762857,68.41290291971356,98.95613055284484,81.87752623061704
116,B0006,3.3006994767472846,4.202074957625042,2.0107786948985087,1.3772723439457162,1.3633024037317505,5.71152150786692,4.672791745349317,68.16512018658753,98.98568062624828,81.81343165587523
117,B0006,3.301645636776092,4.201911913537215,2.0209180113163834,1.3696687049256024,1.35809661401726,5.680671532356779,4.659320521452227,67.90483070086299,99.15511752099415,82.02059377862291
118,B0006,3.302014761306187,4.201830029496174,2.0193817434998533,1.3645411122649729,1.353269090999531,5.659041198168107,4.660109770220521,67.66345454997655,99.1739331879322,82.34804460743366
119,B0006,3.303240846755316,4.201660395186249,1.997146277881412,1.3670611661360146,1.3841605738237488,5.6683773044814805,4.757037329543386,69.20802869118744,101.25081511429848,83.92238332092715
120,B0006,3.305883574157327,4.2018347977923,1.9783232994574944,1.4069428630393817,1.4051467790651473,5.82956772688172,4.843240753022356,70.25733895325736,99.87234137068263,83.08061557787309
121,B0006,3.304878852070063,4.201909029650088,1.9908257140222496,1.4140725130943272,1.378719022627353,5.856187315409542,4.754836079332781,68.93595113136764,97.49988136113244,81.19337417403392
122,B0006,3.304375893859719,4.201652974757697,2.0068638410026107,1.3920722374057135,1.3682657783199066,5.7692271580322885,4.695459322494514,68.41328891599532,98.28985461773354,81.38801253400456
123,B0006,3.3018889696032825,4.202116845735083,2.004890181348518,1.3790197780996043,1.3573151296618016,5.718368424008782,4.668777253561046,67.86575648309008,98.42608142519076,81.64526849929801
124,B0006,3.3019673787364305,4.201754715758656,2.022060370041641,1.3709512850628478,1.3524934638801596,5.686063301270755,4.634374282929831,67.62467319400798,98.65364864646943,81.50409232859074
125,B0006,3.3015267018387213,4.20178318477522,2.015120443616776,1.3627431272565582,1.3474099151661236,5.653715536497622,4.6136225280465055,67.37049575830618,98.87482741363716,81.6033721233977
126,B0006,3.301344557217848,4.201810483095487,2.0223100497384072,1.3567783530448774,1.3370075130842318,5.629704833202379,4.592488574905165,66.85037565421159,98.54280989107204,81.57600995029061
127,B0006,3.2997787610882314,4.201721119000679,2.0297203031950204,1.3523730568078671,1.3312352966718526,5.612557800607648,4.569687454162207,66.56176483359263,98.43698748436265,81.41898251217057
128,B0006,3.299793545481923,4.201720993314495,2.0395872527749765,1.3400079981904058,1.3259303781727645,5.56202353331143,4.532599533665247,66.29651890863822,98.9494376125626,81.49191578423078
129,B0006,3.2986596717827004,4.201829001057363,2.030447597166658,1.340163614848651,1.321578743867529,5.563901290684642,4.531845859730844,66.07893719337645,98.6132386542056,81.45086734946723
130,B0006,3.298883819023501,4.20180498945883,2.040636885498768,1.33858587372628,1.321225074066109,5.557755201365037,4.514360818770418,66.06125370330544,98.70304924017738,81.22633428801701
131,B0006,3.2994453060638134,4.201964081312294,2.0494279472239425,1.331715375778284,1.3156485301862682,5.530004739575102,4.494276286709874,65.78242650931341,98.79352255863036,81.27074927344802
132,B0006,3.2999025261115977,4.201709400974004,2.0492053735050337,1.325623748595657,1.3209025697502388,5.505526728053459,4.516334349346584,66.04512848751195,99.64385227328496,82.03273859944342
133,B0006,3.307842656052423,4.201660599756037,2.0195477904158983,1.3358857163262794,1.3474328767273906,5.550589105804691,4.622129800449757,67.37164383636953,100.8643823539686,83.27277902116786
134,B0006,3.3055297993253854,4.201683433557864,2.044622258875703,1.358959738785364,1.3260128072353616,5.632355558989257,4.542384695182743,66.30064036176807,97.57557706754062,80.64804587723661
135,B0006,3.3010107898362406,4.201900338190367,2.0505162472957954,1.3357877023504066,1.3101186784831065,5.544943256187179,4.49501089864976,65.50593392415533,98.07836051925514,81.06504775561265
136,B0006,3.299499283842209,4.201731577620456,2.0600977503976665,1.3265127049133285,1.30521620229393,5.5082608387523,4.457843561793712,65.2608101146965,98.39454966842632,80.93014641629568
137,B0006,3.300640608510676,4.201804218145283,2.0579230946358726,1.3142958662473494,1.3004061951355774,5.459028411547628,4.457417238465267,65.02030975677887,98.94318536119036,81.65220809322724
138,B0006,3.3014523020307163,4.201878359716502,2.0690714534175183,1.3175558744923452,1.300235735841116,5.471260709875263,4.442814595041541,65.0117867920558,98.6854342205485,81.20275802289142
139,B0006,3.3017135841297534,4.201838427416867,2.067633386736308,1.3090783871187508,1.2895066722480757,5.436509630808454,4.416977394029637,64.47533361240379,98.5049241463873,81.24656616073713
140,B0006,3.2997696570652626,4.201774820147272,2.077330507099184,1.302616423460879,1.279253057384795,5.4110170399909725,4.378207599491923,63.96265286923975,98.2064277975238,80.91284073094008
141,B0006,3.298725121814035,4.201841193794755,2.086578515528797,1.2991485830337004,1.2792078171714618,5.398637852766902,4.3593085177713045,63.96039085857309,98.46508966544272,80.74830423265153
142,B0006,3.299455252020041,4.201820075591181,2.086596207364369,1.2898417335883097,1.274036760902923,5.360784312528672,4.3608552455467775,63.70183804514616,98.77465798525394,81.34733634694156
143,B0006,3.3003894787191608,4.201815160235378,2.0890315265491,1.2898254666790947,1.2741273923001468,5.359904129836904,4.3434928809598965,63.70636961500734,98.78293034333043,81.03676438503881
144,B0006,3.300733298984257,4.2016698016977765,2.1054477751716942,1.2780016904275435,1.263763942644078,5.311132106244414,4.302865540244398,63.1881971322039,98.88593670179712,81.01597652194388
145,B0006,3.298760924440085,4.201854366050775,2.107421336284908,1.2791968857590372,1.2581373688955233,5.317826332457551,4.281560070563413,62.906868444776165,98.35369229725588,80.51334893038444
146,B0006,3.299608040225267,4.201788249320559,2.1036288135507912,1.2694768218256138,1.253259864055301,5.27892369457038,4.276712120648878,62.66299320276505,98.72254794325497,81.01485014923927
147,B0006,3.2991534317207654,4.201808636248183,2.1053062270580245,1.2712697041875891,1.2532313315493426,5.286289888674204,4.280532341284352,62.661566577467134,98.58107429298222,80.97422637482155
148,B0006,3.299412629580261,4.201735384834022,2.117294737059677,1.2628106516851532,1.2480874960313575,5.2502363171629325,4.246668968709857,62.40437480156788,98.8340963362838,80.88529186443606
149,B0006,3.3001197034334897,4.201941787024512,2.115485215952811,1.262230692302578,1.2534354284944844,5.24861762870859,4.26246034658643,62.67177142472422,99.3031968037436,81.21110448724377
150,B0006,3.32694960185412,4.20193379990356,2.08250482421688,1.2577213308770154,1.28980487732669,5.236703454577083,4.411007355344468,64.4902438663345,102.55092647806988,84.23252134869459
151,B0006,3.30255370190612,4.201865908278174,2.1088118668029354,1.3045426606134862,1.2635402021758837,5.41806915241564,4.309332868487828,63.177010108794185,96.85694767403618,79.5363209154781
152,B0006,3.302315430096961,4.201787473923707,2.128192005248501,1.2753662227336204,1.2479761706842851,5.299485291126617,4.252178442129103,62.398808534214254,97.85237749274656,80.23757418949516
153,B0006,3.301218734332336,4.2017437511643605,2.144350153128129,1.254760299490094,1.2321202877943334,5.215805397156956,4.20951164003174,61.60601438971667,98.19567038382064,80.7068385320946
154,B0006,3.30077947337082,4.201762552830957,2.1441606844934897,1.2501443816058502,1.2271137666213534,5.197929258039839,4.18677142880676,61.35568833106767,98.15776358928132,80.54691052847474
155,B0006,3.3001076045445026,4.201785741226195,2.165082926149179,1.243574553026874,1.2217397581377356,5.1715732165352994,4.15248785209495,61.08698790688678,98.24419092237034,80.2944805812285
156,B0006,3.3009241894129024,4.201919560571855,2.165290100636753,1.2301955431528593,1.211102678915174,5.116854284298954,4.129969055488359,60.5551339457587,98.44798135191157,80.71304801782516
157,B0006,3.300976187109429,4.201732878916651,2.174467767755504,1.228932584712734,1.2056159765131735,5.112152330848298,4.109058176498991,60.28079882565868,98.1026942820455,80.37824209000328
158,B0006,3.301620255727303,4.201886584230645,2.1757316277994443,1.2231951595471218,1.2008936262717274,5.089028671847516,4.090847852187607,60.044681313586366,98.17678045066404,80.38563183615291
159,B0006,3.301302176469802,4.201754101022374,2.196459830383205,1.2112340306769054,1.1905903985558337,5.039396482211841,4.056685436022798,59.52951992779168,98.2956528962834,80.49942984923224
160,B0006,3.301915384586722,4.201712312513253,2.19912951372254,1.2074081135390011,1.185179251041941,5.024055681850936,4.038363952838127,59.25896255209705,98.15896031774164,80.38055723439622
161,B0006,3.301732366112124,4.201956439749408,2.209580583452827,1.2027443777667368,1.1796706818144624,5.005128612213338,4.018604577083815,58.983534090723126,98.08157939635372,80.28973655697395
162,B0006,3.303220076248094,4.201709609217771,2.217798142189546,1.1949445581559306,1.1745952836753917,4.973204475700758,3.9972106649852575,58.72976418376958,98.29705283465682,80.37495109070545
163,B0006,3.302289699470916,4.202177831755399,2.251069535967288,1.1715485330576172,1.15381833159625,4.875810727678,3.924465245555991,57.6909165798125,98.4866011982369,80.48846570844913
164,B0006,3.3018242995261127,4.20176385561649,2.242095682598696,1.185451608535468,1.1644009557372264,4.934676690205964,3.946079888835858,58.22004778686132,98.22425034926157,79.96633085745596
165,B0006,3.304408100521819,4.20175644608898,2.239237592689725,1.1775100135998138,1.1587974947916069,4.902047965427998,3.939307190110537,57.93987473958035,98.41083994258358,80.36043747210857
166,B0006,3.303560314065407,4.201706683800265,2.221838158431012,1.1683158599748706,1.1749748834769171,4.8635951662016295,4.008595035958819,58.74874417384586,100.56996773990464,82.42040916183925
167,B0006,3.314449838777972,4.201881752705908,2.219183554022511,1.196532363341593,1.1856752327929356,4.9804100808147,4.053102764878839,59.283761639646784,99.09261705898732,81.38090436552623
1,B0005,3.001950570776504,4.213016370444398,1.9461918277403525,1.8800514583360213,1.846327249719927,7.621664329801336,6.586345150397566,92.31636248599636,98.2062082148569,86.41610106921678
2,B0005,3.0358785775794024,4.212788046609961,1.9508741994841683,1.8729619305770515,1.835349194223408,7.590399733830495,6.555683334957384,91.7674597111704,97.99180454553846,86.36809081000875
3,B0005,3.0661450551857485,4.212924011950438,1.9411081743694525,1.865475259384877,1.8352625275821128,7.560554976528501,6.5548286069376,91.76312637910564,98.38042709755764,86.69771765811973
